time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,22,22,0,0,0,0,0,0,0.0,0.0
20,4,4,4,22,22,920,91,3,920,0,91,0.0,0.0
30,4,4,4,22,22,34480,3408,10,34480,26200,3408,2873.2,4430.6
40,4,4,4,22,22,37220,3702,10,37220,62880,3702,3239.0,5847.6
50,4,4,4,22,22,40440,4024,10,40440,102900,4024,3020.9,5370.7
60,4,4,4,22,22,55040,5491,10,55040,158060,5491,2871.0,5061.3
70,4,4,4,22,22,52700,5257,10,52700,210280,5257,2564.9,3960.1
80,4,4,4,22,22,53200,5306,10,53200,263480,5306,2341.9,3690.1
90,4,4,4,22,22,66320,6583,10,66320,329600,6583,2240.6,3589.1
100,4,4,4,22,22,62660,6180,10,62660,393200,6180,2136.6,3153.0
110,4,4,4,22,22,79080,7878,10,79080,471800,7878,2023.0,2967.6
120,4,4,4,22,22,119780,11946,10,119780,593760,11946,1819.9,2339.0
130,4,4,4,22,22,121380,12080,10,121380,717140,12080,1645.3,2310.5
140,4,4,4,22,22,76120,7597,10,76120,802260,7597,1562.6,2238.0
150,4,4,4,22,22,0,0,10,0,802260,0,1562.6,2238.0
