time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,20,20,0,0,0,0,0,0,0.0,0.0
20,4,4,4,20,20,0,0,10,0,0,0,0.0,0.0
30,4,4,4,20,20,0,0,10,0,0,0,0.0,0.0
40,4,4,4,20,20,3040,303,10,3040,1680,303,260.0,1305.0
50,4,4,4,20,20,18460,1840,10,18460,18020,1840,932.6,3253.3
60,4,4,4,20,20,23560,2349,10,23560,41840,2349,691.3,2059.3
70,4,4,4,20,20,29640,2952,10,29640,72000,2952,629.4,1751.6
80,4,4,4,20,20,22920,2277,10,22920,94560,2277,602.9,1687.7
90,4,4,4,20,20,22480,2243,10,22480,120920,2243,594.4,1604.4
100,4,4,4,20,20,0,0,10,0,120920,0,594.4,1604.4
