time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,20,20,0,0,0,0,0,0,0.0,0.0
20,4,4,4,20,20,5360,532,7,5360,1860,532,86.8,180.4
30,4,4,4,20,20,21540,2121,10,21540,16660,2121,2918.8,4103.5
40,4,4,4,20,20,32140,3202,10,32140,49260,3202,3594.7,4610.6
50,4,4,4,20,20,39840,3970,10,39840,89040,3970,3294.2,4178.1
60,4,4,4,20,20,49560,4939,10,49560,138580,4939,2872.8,3663.8
70,4,4,4,20,20,47180,4707,10,47180,186160,4707,2682.9,3302.0
80,4,4,4,20,20,110460,11000,10,110460,297020,11000,2060.1,2372.5
90,4,4,4,20,20,86520,8600,10,86520,384680,8600,1822.8,2176.2
100,4,4,4,20,20,111860,11167,10,111860,496900,11167,1630.7,2021.9
110,4,4,4,20,20,98220,9795,10,98220,605200,9795,1434.4,1756.3
120,4,4,4,20,20,0,0,10,0,605200,0,1434.4,1756.3
