time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,20,20,0,0,0,0,0,0,0.0,0.0
20,4,4,4,20,20,0,0,0,0,0,0,0.0,0.0
30,4,4,4,20,20,12480,1246,10,12480,12120,1246,17.9,116.0
40,4,4,4,20,20,26380,2593,10,26380,38520,2593,7.2,29.0
50,4,4,4,20,20,27160,2707,10,27160,66460,2707,5.5,18.2
60,4,4,4,20,20,43700,4338,10,43700,110520,4338,4.3,12.8
70,4,4,4,20,20,57180,5693,10,57180,168460,5693,3.4,8.2
80,4,4,4,20,20,56960,5682,10,56960,225060,5682,2.9,6.6
90,4,4,4,20,20,51700,5151,10,51700,277380,5151,2.6,5.6
100,4,4,4,20,20,0,0,10,0,277380,0,2.6,5.6
