time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,22,22,0,0,0,0,0,0,0.0,0.0
20,4,4,4,22,22,40,3,10,40,20,3,3.7,37.0
30,4,4,4,22,22,18740,1858,10,18740,18300,1858,10.8,72.5
40,4,4,4,22,22,39020,3879,10,39020,56840,3879,5.9,30.8
50,4,4,4,22,22,33580,3345,10,33580,90200,3345,4.6,20.2
60,4,4,4,22,22,47800,4768,10,47800,137860,4768,3.8,13.2
70,4,4,4,22,22,61040,6084,10,61040,198160,6084,3.2,9.9
80,4,4,4,22,22,63240,6305,10,63240,260400,6305,2.8,7.9
90,4,4,4,22,22,60200,5981,10,60200,320060,5981,2.5,6.6
100,4,4,4,22,22,37320,3709,10,37320,357080,3709,2.4,6.1
110,4,4,4,22,22,0,0,10,0,357080,0,2.4,6.1
120,4,4,4,22,22,0,0,10,0,357080,0,2.4,6.1
