time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,22,22,0,0,0,0,0,0,0.0,0.0
20,4,2,2,22,22,100720,9923,10,100720,91820,9923,970.8,1307.0
30,4,2,2,22,22,211120,20787,10,211120,303840,20787,672.5,879.5
40,4,2,2,22,22,256880,25646,10,256880,560720,25646,546.8,726.2
50,4,2,2,22,22,206780,20620,10,206780,769440,20620,563.9,753.2
60,4,2,2,22,22,209440,20856,10,209440,978200,20856,557.9,749.2
70,4,2,2,22,22,182960,18217,10,182960,1160100,18217,562.4,764.7
80,4,2,2,22,22,260020,25911,10,260020,1418560,25911,541.5,725.5
90,4,2,2,22,22,231240,22990,10,231240,1651760,22990,531.4,708.5
100,4,2,2,22,22,194220,19371,10,194220,1845900,19371,532.2,713.5
110,4,2,2,22,22,263740,26224,10,263740,2110780,26224,522.6,698.6
120,4,2,2,22,22,177320,17671,10,177320,2296960,17671,519.6,693.6
130,4,2,2,22,22,0,0,10,0,2296960,0,519.6,693.6
140,4,2,2,22,22,0,0,10,0,2296960,0,519.6,693.6
