time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,20,20,0,0,0,0,0,0,0.0,0.0
20,4,4,4,20,20,0,0,10,0,40,0,0.7,6.0
30,4,4,4,20,20,22060,2175,10,22060,21140,2175,2.0,3.6
40,4,4,4,20,20,39740,3955,10,39740,61500,3955,2.9,3.9
50,4,4,4,20,20,41400,4123,10,41400,103420,4123,2.6,3.5
60,4,4,4,20,20,44480,4432,10,44480,147820,4432,2.4,2.9
70,4,4,4,20,20,74400,7411,10,74400,221600,7411,2.1,2.3
80,4,4,4,20,20,61600,6133,10,61600,283460,6133,2.0,2.1
90,4,4,4,20,20,57880,5754,10,57880,341300,5754,1.9,2.1
100,4,4,4,20,20,42320,4221,10,42320,382920,4221,1.8,2.0
110,4,4,4,20,20,0,0,10,0,382920,0,1.8,2.0
