time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,20,20,0,0,0,0,0,0,0.0,0.0
20,4,4,4,20,20,0,0,0,0,0,0,0.0,0.0
30,4,4,4,20,20,19420,1940,10,19420,9560,1940,4718.9,9704.0
40,4,4,4,20,20,28000,2743,10,28000,37720,2743,3931.1,5672.9
50,4,4,4,20,20,44520,4423,10,44520,81960,4423,3228.3,4259.7
60,4,4,4,20,20,31460,3131,10,31460,112380,3131,3203.5,4059.7
70,4,4,4,20,20,48440,4828,10,48440,161300,4828,2840.4,3634.0
80,4,4,4,20,20,106100,10562,10,106100,274720,10562,2151.3,2895.7
90,4,4,4,20,20,114800,11424,10,114800,393580,11424,1982.5,2895.7
100,4,4,4,20,20,0,0,10,0,393580,0,1982.5,2895.7
