time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,20,20,180,17,10,180,0,17,0.0,0.0
20,4,2,2,20,20,13820,1377,10,13820,6100,1377,284.9,578.0
30,4,2,2,20,20,109320,10889,10,109320,112520,10889,1324.8,1443.1
40,4,2,2,20,20,156500,15570,10,156500,268460,15570,940.8,975.2
50,4,2,2,20,20,248800,24830,10,248800,517060,24830,664.1,767.6
60,4,2,2,20,20,321700,32112,10,321700,837540,32112,532.8,583.4
70,4,2,2,20,20,238160,23773,10,238160,1078980,23773,510.8,528.7
80,4,2,2,20,20,254180,25354,10,254180,1343180,25354,467.1,476.5
90,4,2,2,20,20,0,0,10,0,1343180,0,467.1,476.5
100,4,2,2,20,20,0,0,10,0,1343180,0,467.1,476.5
