time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,22,22,0,0,0,0,0,0,0.0,0.0
20,4,4,4,22,22,0,0,0,0,0,0,0.0,0.0
30,4,4,4,22,22,18300,1828,10,18300,18200,1828,10.4,63.5
40,4,4,4,22,22,32280,3164,10,32280,50320,3164,5.8,25.7
50,4,4,4,22,22,34120,3398,10,34120,83100,3398,4.6,16.4
60,4,4,4,22,22,53400,5318,10,53400,135620,5318,3.6,10.5
70,4,4,4,22,22,56440,5627,10,56440,191040,5627,3.0,8.2
80,4,4,4,22,22,60080,5989,10,60080,250540,5989,2.7,6.6
90,4,4,4,22,22,64880,6455,10,64880,316240,6455,2.4,5.4
100,4,4,4,22,22,39580,3939,10,39580,356120,3939,2.3,5.1
110,4,4,4,22,22,0,0,10,0,356120,0,2.3,5.1
