time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,20,20,0,0,0,0,0,0,0.0,0.0
20,4,4,4,20,20,0,0,10,0,0,0,0.0,0.0
30,4,4,4,20,20,0,0,10,0,0,0,0.0,0.0
40,4,4,4,20,20,6940,692,10,6940,3040,692,293.6,987.1
50,4,4,4,20,20,23860,2380,10,23860,27880,2380,565.9,1539.5
60,4,4,4,20,20,31220,3112,10,31220,59720,3112,559.3,1477.0
70,4,4,4,20,20,28880,2878,10,28880,88280,2878,538.3,1376.9
80,4,4,4,20,20,24320,2418,10,24320,113000,2418,522.5,1333.2
90,4,4,4,20,20,26860,2681,10,26860,143380,2681,531.7,1371.1
100,4,4,4,20,20,0,0,10,0,143380,0,531.7,1371.1
