time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,20,20,0,0,0,0,0,0,0.0,0.0
20,4,4,4,20,20,100,9,10,100,60,9,284.0,2831.0
30,4,4,4,20,20,19980,1966,10,19980,19820,1966,10.1,27.5
40,4,4,4,20,20,36700,3649,10,36700,56840,3649,4.3,19.1
50,4,4,4,20,20,37000,3685,10,37000,93240,3685,3.6,11.6
60,4,4,4,20,20,47940,4772,10,47940,140960,4772,3.0,7.2
70,4,4,4,20,20,52340,5218,10,52340,194640,5218,2.7,5.6
80,4,4,4,20,20,68800,6854,10,68800,264000,6854,2.3,4.5
90,4,4,4,20,20,63060,6265,10,63060,326660,6265,2.2,3.8
100,4,4,4,20,20,45740,4563,10,45740,372320,4563,2.1,3.6
110,4,4,4,20,20,1360,135,10,1360,373660,135,2.1,3.6
