time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,20,20,0,0,0,0,0,0,0.0,0.0
20,4,4,4,20,20,0,0,10,0,0,0,0.0,0.0
30,4,4,4,20,20,2080,206,10,2080,1140,206,1.1,10.8
40,4,4,4,20,20,9100,908,10,9100,9160,908,295.4,1620.7
50,4,4,4,20,20,26260,2621,10,26260,36720,2621,213.3,1111.0
60,4,4,4,20,20,30000,2994,10,30000,64880,2994,408.3,1151.3
70,4,4,4,20,20,26860,2677,10,26860,88300,2677,1102.0,2574.1
80,4,4,4,20,20,35080,3489,10,35080,124700,3489,1333.9,2935.9
90,4,4,4,20,20,35900,3568,10,35900,165560,3568,1274.3,2685.6
100,4,4,4,20,20,0,0,10,0,165560,0,1274.3,2685.6
110,4,4,4,20,20,0,0,10,0,165560,0,1274.3,2685.6
