time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,22,22,0,0,0,0,0,0,0.0,0.0
20,4,4,4,22,22,0,0,10,0,0,0,0.0,0.0
30,4,4,4,22,22,1180,117,10,1180,1140,117,1.4,4.1
40,4,4,4,22,22,2140,212,10,2140,3140,212,1.6,6.8
50,4,4,4,22,22,0,0,10,0,3140,0,1.6,6.8
60,4,4,4,22,22,0,0,10,0,3140,0,1.6,6.8
70,4,4,4,22,22,0,0,10,0,3140,0,1.6,6.8
80,4,4,4,22,22,20,1,10,20,3160,1,1.6,6.8
90,4,4,4,22,22,0,0,10,0,3160,0,1.6,6.8
100,4,4,4,22,22,0,0,10,0,3160,0,1.6,6.8
110,4,4,4,22,22,0,0,10,0,3160,0,1.6,6.8
