time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,20,20,0,0,0,0,0,0,0.0,0.0
20,4,4,4,20,20,0,0,10,0,0,0,0.0,0.0
30,4,4,4,20,20,0,0,10,0,0,0,0.0,0.0
40,4,4,4,20,20,15260,1523,10,15260,10680,1523,515.7,1419.3
50,4,4,4,20,20,16780,1672,10,16780,28100,1672,614.8,1754.6
60,4,4,4,20,20,28100,2805,10,28100,57260,2805,577.7,1559.9
70,4,4,4,20,20,29120,2907,10,29120,85680,2907,571.6,1566.6
80,4,4,4,20,20,29300,2918,10,29300,116700,2918,581.0,1541.1
90,4,4,4,20,20,27980,2794,10,27980,145460,2794,551.4,1457.3
100,4,4,4,20,20,20,1,7,20,147240,1,789.1,1461.7
110,4,4,4,20,20,0,0,10,0,147240,0,552.4,1461.7
