time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,22,22,0,0,0,0,0,0,0.0,0.0
20,4,4,4,22,22,3980,395,10,3980,160,395,1144.5,4214.0
30,4,4,4,22,22,25540,2514,10,25540,20260,2514,2002.0,3027.2
40,4,4,4,22,22,32980,3280,10,32980,51980,3280,3091.3,4677.8
50,4,4,4,22,22,63640,6342,10,63640,114260,6342,3022.4,7014.9
60,4,4,4,22,22,68200,6802,10,68200,183040,6802,2524.6,5295.4
70,4,4,4,22,22,76900,7673,10,76900,260200,7673,2269.9,4875.0
80,4,4,4,22,22,77940,7774,10,77940,338260,7774,2045.3,4191.0
90,4,4,4,22,22,103580,10299,10,103580,442800,10299,1624.4,2389.9
100,4,4,4,22,22,112720,11236,10,112720,555300,11236,1446.6,1867.7
110,4,4,4,22,22,128100,12786,10,128100,680500,12786,1307.7,1491.5
120,4,4,4,22,22,220440,21899,10,220440,911460,21899,1069.4,1288.2
130,4,4,4,22,22,0,0,10,0,911460,0,1069.4,1288.2
