time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,22,22,0,0,0,0,0,0,0.0,0.0
20,4,4,4,22,22,0,0,10,0,0,0,0.0,0.0
30,4,4,4,22,22,0,0,10,0,0,0,0.0,0.0
40,4,4,4,22,22,4480,447,10,4480,2620,447,195.3,977.0
50,4,4,4,22,22,10560,1053,10,10560,11520,1053,783.0,2215.3
60,4,4,4,22,22,3880,386,10,3880,15120,386,1024.7,2776.1
70,4,4,4,22,22,900,89,10,900,16260,89,1210.5,3398.1
80,4,4,4,22,22,1320,131,10,1320,17300,131,1601.8,5705.5
90,4,4,4,22,22,0,0,10,0,18480,0,2091.3,6849.4
100,4,4,4,22,22,0,0,10,0,18480,0,2091.3,6849.4
