time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,22,22,0,0,0,0,0,0,0.0,0.0
20,4,4,4,22,22,2060,204,10,2060,1920,204,12.0,43.9
30,4,4,4,22,22,22880,2217,10,22880,25000,2217,4.2,8.3
40,4,4,4,22,22,41180,4102,10,41180,65680,4102,3.0,4.8
50,4,4,4,22,22,57400,5723,10,57400,124440,5723,2.4,3.3
60,4,4,4,22,22,54000,5379,10,54000,179120,5379,2.2,2.9
70,4,4,4,22,22,56240,5583,10,56240,235460,5583,2.1,2.6
80,4,4,4,22,22,74740,7424,10,74740,309760,7424,2.0,2.3
90,4,4,4,22,22,69340,6890,10,69340,379820,6890,1.8,2.1
100,4,4,4,22,22,60080,5980,10,60080,440360,5980,1.8,2.0
110,4,4,4,22,22,31980,3180,10,31980,472920,3180,1.8,2.0
120,4,4,4,22,22,0,0,10,0,472920,0,1.8,2.0
