time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,20,20,0,0,0,0,0,0,0.0,0.0
20,4,4,4,20,20,0,0,10,0,0,0,0.0,0.0
30,4,4,4,20,20,0,0,10,0,0,0,0.0,0.0
40,4,4,4,20,20,21620,2157,10,21620,17280,2157,360.4,1523.9
50,4,4,4,20,20,22460,2239,10,22460,39020,2239,430.6,1245.2
60,4,4,4,20,20,28320,2826,10,28320,67060,2826,489.0,1367.5
70,4,4,4,20,20,24020,2396,10,24020,91500,2396,507.8,1356.4
80,4,4,4,20,20,39020,3896,10,39020,130620,3896,499.0,1362.4
90,4,4,4,20,20,44040,4388,10,44040,174860,4388,470.8,1237.2
100,4,4,4,20,20,31620,3155,10,31620,205660,3155,463.1,1208.9
110,4,4,4,20,20,19400,1929,10,19400,229360,1929,468.3,1208.5
120,4,4,4,20,20,0,0,10,0,229360,0,468.3,1208.5
