time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,20,20,0,0,0,0,0,0,0.0,0.0
20,4,4,4,20,20,0,0,3,0,0,0,0.0,0.0
30,4,4,4,20,20,0,0,10,0,0,0,0.0,0.0
40,4,4,4,20,20,1120,111,10,1120,740,111,16.5,137.9
50,4,4,4,20,20,21440,2139,10,21440,19000,2139,484.9,1654.8
60,4,4,4,20,20,27320,2727,10,27320,45500,2727,1266.1,2258.7
70,4,4,4,20,20,25600,2552,10,25600,70300,2552,1365.7,2369.6
80,4,4,4,20,20,32120,3203,10,32120,104660,3203,1395.4,2465.7
90,4,4,4,20,20,30860,3077,10,30860,142480,3077,1304.6,2413.2
100,4,4,4,20,20,0,0,10,0,142480,0,1304.6,2413.2
