time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,22,22,0,0,0,0,0,0,0.0,0.0
20,4,4,4,22,22,2360,233,2,2360,500,233,120.5,166.5
30,4,4,4,22,22,22140,2201,10,22140,15380,2201,4424.1,7627.7
40,4,4,4,22,22,49020,4882,10,49020,65240,4882,2755.9,4976.9
50,4,4,4,22,22,54460,5421,10,54460,118740,5421,2625.4,5376.9
60,4,4,4,22,22,71440,7097,10,71440,190800,7097,2302.7,4762.0
70,4,4,4,22,22,73560,7333,10,73560,263660,7333,2119.7,4316.2
80,4,4,4,22,22,81900,8169,10,81900,344740,8169,1927.0,3798.2
90,4,4,4,22,22,107280,10688,10,107280,451100,10688,1762.6,3514.5
100,4,4,4,22,22,121060,12045,10,121060,573040,12045,1599.4,3211.2
110,4,4,4,22,22,107680,10721,10,107680,682580,10721,1502.5,3010.7
120,4,4,4,22,22,164460,16409,10,164460,845840,16409,1382.5,2836.1
130,4,4,4,22,22,94200,9386,10,94200,950520,9386,1239.2,2226.2
140,4,4,4,22,22,0,0,10,0,950520,0,1239.2,2226.2
150,4,4,4,22,22,0,0,10,0,950520,0,1239.2,2226.2
