time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,22,22,0,0,0,0,0,0,0.0,0.0
20,4,4,4,22,22,0,0,10,0,0,0,0.0,0.0
30,4,4,4,22,22,0,0,10,0,0,0,0.0,0.0
40,4,4,4,22,22,11420,1138,10,11420,8480,1138,384.5,1549.0
50,4,4,4,22,22,10680,1065,10,10680,17920,1065,707.6,2078.7
60,4,4,4,22,22,4040,402,10,4040,22160,402,1057.0,3335.6
70,4,4,4,22,22,960,95,10,960,23360,95,1207.7,3874.0
80,4,4,4,22,22,1560,155,10,1560,24580,155,1420.0,4172.3
90,4,4,4,22,22,2260,225,10,2260,27620,225,2387.2,7344.9
100,4,4,4,22,22,520,51,10,520,29400,51,3003.8,8508.7
110,4,4,4,22,22,0,0,10,0,29540,0,3041.0,8779.7
