time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,20,20,0,0,0,0,0,0,0.0,0.0
20,4,4,4,20,20,3780,374,7,3780,700,374,55.3,200.2
30,4,4,4,20,20,16240,1610,10,16240,12000,1610,1555.8,3803.7
40,4,4,4,20,20,33600,3333,10,33600,43800,3333,3595.8,4312.6
50,4,4,4,20,20,37100,3698,10,37100,79100,3698,3291.5,4024.1
60,4,4,4,20,20,59420,5924,10,59420,137720,5924,2646.2,3403.6
70,4,4,4,20,20,113440,11320,10,113440,251080,11320,2037.2,2760.2
80,4,4,4,20,20,97480,9726,10,97480,356800,9726,1638.3,2156.5
90,4,4,4,20,20,38160,3803,10,38160,398820,3803,1520.5,2156.5
100,4,4,4,20,20,0,0,10,0,398820,0,1520.5,2156.5
