time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,20,20,0,0,0,0,0,0,0.0,0.0
20,4,4,4,20,20,940,93,5,940,0,93,0.0,0.0
30,4,4,4,20,20,22600,2248,10,22600,12500,2248,2993.9,4618.4
40,4,4,4,20,20,31240,3105,10,31240,45120,3105,3451.0,4365.8
50,4,4,4,20,20,36380,3624,10,36380,80600,3624,3096.7,3976.0
60,4,4,4,20,20,41460,4134,10,41460,122240,4134,2980.3,3668.7
70,4,4,4,20,20,86200,8584,10,86200,206900,8584,2312.8,2853.9
80,4,4,4,20,20,99600,9925,10,99600,306220,9925,1914.6,2475.2
90,4,4,4,20,20,103020,10256,10,103020,418520,10256,1560.4,1849.5
100,4,4,4,20,20,0,0,10,0,418520,0,1560.4,1849.5
