time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,22,22,0,0,0,0,0,0,0.0,0.0
20,4,4,4,22,22,20,1,10,20,20,1,0.7,7.0
30,4,4,4,22,22,5060,504,10,5060,4680,504,24.8,98.3
40,4,4,4,22,22,42780,4248,10,42780,47800,4248,4.8,12.5
50,4,4,4,22,22,36180,3605,10,36180,85020,3605,3.9,8.6
60,4,4,4,22,22,36640,3650,10,36640,121660,3650,3.4,6.8
70,4,4,4,22,22,60800,6064,10,60800,182500,6064,2.9,5.4
80,4,4,4,22,22,75760,7543,10,75760,258380,7543,2.4,4.1
90,4,4,4,22,22,27180,2692,10,27180,285980,2692,2.3,3.8
100,4,4,4,22,22,0,0,10,0,285980,0,2.3,3.8
