time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,22,22,0,0,0,0,0,0,0.0,0.0
20,4,4,4,22,22,40,3,10,40,80,3,1.4,5.0
30,4,4,4,22,22,17720,1744,10,17720,17520,1744,4.9,7.0
40,4,4,4,22,22,33620,3351,10,33620,50540,3351,3.3,4.4
50,4,4,4,22,22,47040,4680,10,47040,96780,4680,2.8,3.4
60,4,4,4,22,22,39880,3974,10,39880,137020,3974,2.6,3.0
70,4,4,4,22,22,68060,6766,10,68060,204500,6766,2.3,2.5
80,4,4,4,22,22,68500,6826,10,68500,273680,6826,2.1,2.2
90,4,4,4,22,22,61020,6068,10,61020,334780,6068,2.0,2.1
100,4,4,4,22,22,39980,3990,10,39980,373440,3990,1.9,2.0
110,4,4,4,22,22,0,0,10,0,373440,0,1.9,2.0
