time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,22,22,0,0,0,0,0,0,0.0,0.0
20,4,4,4,22,22,80,7,10,80,80,7,44.4,408.0
30,4,4,4,22,22,26800,2631,10,26800,26700,2631,4.0,7.9
40,4,4,4,22,22,44860,4447,10,44860,71560,4447,2.9,4.0
50,4,4,4,22,22,43700,4344,10,43700,113960,4344,2.6,3.3
60,4,4,4,22,22,53560,5337,10,53560,166980,5337,2.3,2.9
70,4,4,4,22,22,80880,8037,10,80880,248440,8037,2.0,2.4
80,4,4,4,22,22,62740,6252,10,62740,311000,6252,1.9,2.2
90,4,4,4,22,22,63220,6288,10,63220,374520,6288,1.9,2.1
100,4,4,4,22,22,74560,7436,10,74560,448720,7436,1.8,2.0
110,4,4,4,22,22,26600,2646,10,26600,475320,2646,1.8,2.0
120,4,4,4,22,22,0,0,10,0,475320,0,1.8,2.0
130,4,4,4,22,22,0,0,10,0,475320,0,1.8,2.0
