time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,20,20,0,0,0,0,0,0,0.0,0.0
20,4,4,4,20,20,4880,483,5,4880,0,483,0.0,0.0
30,4,4,4,20,20,23400,2318,10,23400,19520,2318,4268.2,6218.1
40,4,4,4,20,20,39820,3963,10,39820,58440,3963,3654.8,6750.0
50,4,4,4,20,20,33700,3359,10,33700,91800,3359,3292.2,5055.5
60,4,4,4,20,20,40120,3992,10,40120,131160,3992,3031.9,3900.5
70,4,4,4,20,20,41140,4106,10,41140,171360,4106,2889.7,3415.5
80,4,4,4,20,20,73340,7307,10,73340,245760,7307,2438.6,2908.6
90,4,4,4,20,20,95340,9499,10,95340,342820,9499,2072.0,2556.5
100,4,4,4,20,20,93460,9332,10,93460,443500,9332,1820.7,2329.9
110,4,4,4,20,20,162580,16198,10,162580,606700,16198,1681.5,2329.9
120,4,4,4,20,20,0,0,10,0,606700,0,1681.5,2329.9
