time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,22,22,0,0,0,0,0,0,0.0,0.0
20,4,2,2,22,22,28900,2873,10,28900,19920,2873,1868.9,2230.5
30,4,2,2,22,22,127000,12308,10,127000,146320,12308,1232.0,1529.6
40,4,2,2,22,22,107160,10679,10,107160,256920,10679,1067.6,1304.9
50,4,2,2,22,22,115280,11492,10,115280,373220,11492,1015.1,1282.7
60,4,2,2,22,22,211180,21065,10,211180,585320,21065,871.2,1100.9
70,4,2,2,22,22,161180,16061,10,161180,746080,16061,813.7,1035.4
80,4,2,2,22,22,210060,20901,10,210060,954880,20901,750.0,980.4
90,4,2,2,22,22,291120,29007,10,291120,1248400,29007,646.5,811.4
100,4,2,2,22,22,6420,640,10,6420,1264220,640,642.5,805.3
110,4,2,2,22,22,0,0,10,0,1264220,0,642.5,805.3
