time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,20,20,0,0,0,0,0,0,0.0,0.0
20,4,4,4,20,20,0,0,10,0,0,0,0.0,0.0
30,4,4,4,20,20,0,0,10,0,0,0,0.0,0.0
40,4,4,4,20,20,1940,193,10,1940,2040,193,0.5,2.8
50,4,4,4,20,20,5740,572,10,5740,7680,572,0.3,1.7
60,4,4,4,20,20,13880,1385,10,13880,21540,1385,1.7,12.8
70,4,4,4,20,20,14360,1432,10,14360,35820,1432,1.3,6.3
80,4,4,4,20,20,15360,1533,10,15360,51240,1533,1.3,6.7
90,4,4,4,20,20,15860,1580,10,15860,66620,1580,1.2,5.2
100,4,4,4,20,20,10200,1018,10,10200,77480,1018,1.1,4.7
110,4,4,4,20,20,0,0,10,0,77480,0,1.1,4.7
