time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,20,20,0,0,0,0,0,0,0.0,0.0
20,4,4,4,20,20,0,0,10,0,0,0,0.0,0.0
30,4,4,4,20,20,0,0,10,0,0,0,0.0,0.0
40,4,4,4,20,20,9600,957,10,9600,6200,957,179.6,1071.0
50,4,4,4,20,20,22520,2245,10,22520,27800,2245,545.9,1493.8
60,4,4,4,20,20,28980,2890,10,28980,56660,2890,570.4,1523.2
70,4,4,4,20,20,34140,3407,10,34140,90600,3407,563.8,1462.0
80,4,4,4,20,20,37640,3749,10,37640,128840,3749,513.2,1340.7
90,4,4,4,20,20,36380,3630,10,36380,167400,3630,494.0,1282.9
100,4,4,4,20,20,29660,2960,10,29660,194620,2960,485.7,1245.6
110,4,4,4,20,20,3100,309,10,3100,201880,309,510.3,1335.3
120,4,4,4,20,20,0,0,10,0,201880,0,510.3,1335.3
