time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,20,20,0,0,0,0,0,0,0.0,0.0
20,4,4,4,20,20,0,0,10,0,0,0,0.0,0.0
30,4,4,4,20,20,0,0,10,0,0,0,0.0,0.0
40,4,4,4,20,20,11660,1163,10,11660,7300,1163,157.0,643.9
50,4,4,4,20,20,21380,2129,10,21380,29180,2129,709.7,2725.4
60,4,4,4,20,20,31040,3096,10,31040,59840,3096,580.7,1919.1
70,4,4,4,20,20,32180,3212,10,32180,92980,3212,562.5,1828.7
80,4,4,4,20,20,39020,3880,10,39020,131620,3880,531.3,1760.4
90,4,4,4,20,20,25140,2509,10,25140,160800,2509,512.8,1683.2
100,4,4,4,20,20,0,0,7,0,160800,0,732.6,1683.2
110,4,4,4,20,20,0,0,10,0,160800,0,512.8,1683.2
