time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,20,20,0,0,0,0,0,0,0.0,0.0
20,4,4,4,20,20,0,0,7,0,20,0,2.1,15.0
30,4,4,4,20,20,14240,1404,10,14240,13600,1404,5.4,6.0
40,4,4,4,20,20,17040,1698,10,17040,30060,1698,4.4,5.7
50,4,4,4,20,20,47760,4763,10,47760,77580,4763,3.2,4.1
60,4,4,4,20,20,44220,4405,10,44220,122360,4405,2.7,3.2
70,4,4,4,20,20,66160,6597,10,66160,187220,6597,2.2,2.5
80,4,4,4,20,20,69500,6932,10,69500,257580,6932,2.1,2.2
90,4,4,4,20,20,39980,3978,10,39980,296580,3978,2.0,2.2
100,4,4,4,20,20,0,0,10,0,296580,0,2.0,2.2
