time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,22,22,0,0,0,0,0,0,0.0,0.0
20,4,4,4,22,22,0,0,10,0,0,0,0.0,0.0
30,4,4,4,22,22,0,0,10,0,0,0,0.0,0.0
40,4,4,4,22,22,2780,277,10,2780,2220,277,55.0,304.5
50,4,4,4,22,22,13780,1370,10,13780,12940,1370,594.3,1814.1
60,4,4,4,22,22,2300,229,10,2300,15180,229,857.2,2396.6
70,4,4,4,22,22,1160,115,10,1160,16460,115,1141.0,3849.1
80,4,4,4,22,22,660,65,10,660,17100,65,1266.5,4235.3
90,4,4,4,22,22,0,0,10,0,17940,0,1954.0,5999.7
100,4,4,4,22,22,0,0,10,0,17940,0,1954.0,5999.7
