time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,22,22,0,0,5,0,0,0,0.0,0.0
20,4,2,2,22,22,57160,5551,10,57160,46640,5551,1464.5,1894.4
30,4,2,2,22,22,125340,12403,10,125340,171080,12403,1090.9,1400.9
40,4,2,2,22,22,184080,18347,10,184080,354800,18347,854.8,1085.1
50,4,2,2,22,22,105400,10510,10,105400,460640,10510,858.8,1091.6
60,4,2,2,22,22,113220,11290,10,113220,573040,11290,898.2,1148.4
70,4,2,2,22,22,179180,17869,10,179180,754820,17869,857.7,1125.2
80,4,2,2,22,22,187800,18720,10,187800,940100,18720,800.5,1066.0
90,4,2,2,22,22,238060,23718,10,238060,1176200,23718,731.5,965.2
100,4,2,2,22,22,242600,24194,10,242600,1430760,24194,657.5,849.6
110,4,2,2,22,22,0,0,10,0,1430760,0,657.5,849.6
120,4,2,2,22,22,0,0,10,0,1430760,0,657.5,849.6
