time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,22,22,0,0,0,0,0,0,0.0,0.0
20,4,4,4,22,22,980,97,3,980,0,97,0.0,0.0
30,4,4,4,22,22,24840,2458,10,24840,16240,2458,4826.4,8211.6
40,4,4,4,22,22,41840,4136,10,41840,57320,4136,3668.2,6072.5
50,4,4,4,22,22,44020,4382,10,44020,102440,4382,3224.7,5186.7
60,4,4,4,22,22,40740,4059,10,40740,143560,4059,3063.1,5366.7
70,4,4,4,22,22,57220,5696,10,57220,199860,5696,2964.5,5411.6
80,4,4,4,22,22,69940,6973,10,69940,270740,6973,2750.5,5079.4
90,4,4,4,22,22,63420,6313,10,63420,334760,6313,2532.5,4513.1
100,4,4,4,22,22,110200,10960,10,110200,444420,10960,2025.4,3012.0
110,4,4,4,22,22,132380,13204,10,132380,576320,13204,1599.9,1977.1
120,4,4,4,22,22,131340,13067,10,131340,707020,13067,1432.7,1676.6
130,4,4,4,22,22,93320,9301,10,93320,808400,9301,1340.0,1515.5
140,4,4,4,22,22,0,0,10,0,808400,0,1340.0,1515.5
