time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,22,22,0,0,0,0,0,0,0.0,0.0
20,4,4,4,22,22,20,1,10,20,0,1,0.0,0.0
30,4,4,4,22,22,21120,2054,10,21120,20900,2054,4.1,5.0
40,4,4,4,22,22,38860,3872,10,38860,59840,3872,3.1,3.5
50,4,4,4,22,22,44380,4420,10,44380,104060,4420,2.8,3.3
60,4,4,4,22,22,42660,4254,10,42660,147880,4254,2.7,3.0
70,4,4,4,22,22,68100,6776,10,68100,216400,6776,2.3,2.5
80,4,4,4,22,22,70680,7039,10,70680,286120,7039,2.1,2.2
90,4,4,4,22,22,60140,5989,10,60140,346400,5989,2.0,2.1
100,4,4,4,22,22,67440,6717,10,67440,413920,6717,1.9,2.0
110,4,4,4,22,22,38360,3830,10,38360,453400,3830,1.9,1.9
120,4,4,4,22,22,0,0,10,0,453400,0,1.9,1.9
