time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,20,20,0,0,0,0,0,0,0.0,0.0
20,4,4,4,20,20,4300,426,5,4300,0,426,0.0,0.0
30,4,4,4,20,20,21960,2163,10,21960,16440,2163,4665.1,5873.2
40,4,4,4,20,20,38060,3787,10,38060,54120,3787,4049.6,7193.5
50,4,4,4,20,20,36520,3639,10,36520,91740,3639,3272.6,4301.0
60,4,4,4,20,20,48980,4882,10,48980,139860,4882,2840.1,3361.3
70,4,4,4,20,20,52060,5190,10,52060,191060,5190,2627.3,3142.9
80,4,4,4,20,20,74740,7455,10,74740,266740,7455,2280.3,2744.8
90,4,4,4,20,20,118780,11811,10,118780,386600,11811,1850.3,2049.6
100,4,4,4,20,20,99000,9871,10,99000,485320,9871,1665.7,1868.2
110,4,4,4,20,20,81600,8133,10,81600,576520,8133,1518.9,1716.5
120,4,4,4,20,20,0,0,10,0,576520,0,1518.9,1716.5
