time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,22,22,0,0,0,0,0,0,0.0,0.0
20,4,4,4,22,22,0,0,10,0,0,0,0.0,0.0
30,4,4,4,22,22,0,0,10,0,0,0,0.0,0.0
40,4,4,4,22,22,8160,814,10,8160,6580,814,204.7,1026.5
50,4,4,4,22,22,5260,524,10,5260,11940,524,305.9,1564.1
60,4,4,4,22,22,8040,802,10,8040,17480,802,373.7,1951.9
70,4,4,4,22,22,340,33,10,340,17980,33,490.1,2171.8
80,4,4,4,22,22,260,25,10,260,18080,25,487.5,2155.4
90,4,4,4,22,22,0,0,10,0,20460,0,3066.1,12048.1
100,4,4,4,22,22,0,0,10,0,20460,0,3066.1,12048.1
