time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,22,22,0,0,0,0,0,0,0.0,0.0
20,4,4,4,22,22,0,0,3,0,20,0,1784.3,5353.0
30,4,4,4,22,22,19180,1909,10,19180,19000,1909,20.0,60.3
40,4,4,4,22,22,31440,3127,10,31440,50500,3127,9.3,25.2
50,4,4,4,22,22,36060,3585,10,36060,85480,3585,6.5,16.2
60,4,4,4,22,22,45980,4576,10,45980,131180,4576,5.2,11.0
70,4,4,4,22,22,62720,6241,10,62720,193160,6241,4.0,8.2
80,4,4,4,22,22,57700,5744,10,57700,251280,5744,3.4,6.6
90,4,4,4,22,22,73660,7332,10,73660,325180,7332,3.0,5.4
100,4,4,4,22,22,39860,3962,10,39860,364500,3962,2.8,5.0
110,4,4,4,22,22,0,0,10,0,364500,0,2.8,5.0
120,4,4,4,22,22,0,0,10,0,364500,0,2.8,5.0
