time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,22,22,0,0,0,0,0,0,0.0,0.0
20,4,4,4,22,22,11160,1107,10,11160,4960,1107,387.6,1083.2
30,4,4,4,22,22,20140,1953,10,20140,22560,1953,1990.3,3503.3
40,4,4,4,22,22,38320,3820,10,38320,60120,3820,3342.6,5492.8
50,4,4,4,22,22,31840,3167,10,31840,91880,3167,3119.6,4519.0
60,4,4,4,22,22,56960,5676,10,56960,149620,5676,2739.5,4336.9
70,4,4,4,22,22,48880,4856,10,48880,197420,4856,2726.0,4777.9
80,4,4,4,22,22,69120,6881,10,69120,267340,6881,2686.7,5011.0
90,4,4,4,22,22,136560,13573,10,136560,403280,13573,1930.1,3117.8
100,4,4,4,22,22,110700,11044,10,110700,512300,11044,1603.9,2187.5
110,4,4,4,22,22,130400,13006,10,130400,642260,13006,1418.8,1728.2
120,4,4,4,22,22,135080,13483,10,135080,789260,13483,1249.7,1502.0
130,4,4,4,22,22,0,0,10,0,789260,0,1249.7,1502.0
