time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,20,20,0,0,0,0,0,0,0.0,0.0
20,4,4,4,20,20,8020,795,10,8020,2180,795,2432.0,6230.0
30,4,4,4,20,20,19280,1885,10,19280,17540,1885,3363.8,4694.2
40,4,4,4,20,20,30060,2997,10,30060,46560,2997,3960.2,5525.1
50,4,4,4,20,20,40060,3989,10,40060,87040,3989,3588.2,4770.5
60,4,4,4,20,20,43720,4361,10,43720,131300,4361,3133.0,4117.9
70,4,4,4,20,20,57620,5749,10,57620,189860,5749,2669.5,3485.4
80,4,4,4,20,20,103800,10357,10,103800,293720,10357,2166.9,2727.5
90,4,4,4,20,20,88680,8806,10,88680,385420,8806,1874.4,2332.4
100,4,4,4,20,20,97640,9732,10,97640,480840,9732,1693.6,2158.5
110,4,4,4,20,20,121720,12139,10,121720,603100,12139,1556.7,1966.2
120,4,4,4,20,20,54120,5401,10,54120,668720,5401,1473.5,1887.4
130,4,4,4,20,20,0,0,10,0,668720,0,1473.5,1887.4
