time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,20,20,0,0,0,0,0,0,0.0,0.0
20,4,4,4,20,20,0,0,7,0,0,0,0.0,0.0
30,4,4,4,20,20,0,0,10,0,0,0,0.0,0.0
40,4,4,4,20,20,2900,289,10,2900,2960,289,1.5,5.3
50,4,4,4,20,20,9300,928,10,9300,12460,928,0.9,2.6
60,4,4,4,20,20,14620,1459,10,14620,26880,1459,1.2,6.9
70,4,4,4,20,20,14160,1413,10,14160,40860,1413,1.3,5.3
80,4,4,4,20,20,17220,1711,10,17220,57360,1711,1.0,3.8
90,4,4,4,20,20,11940,1191,10,11940,69760,1191,0.9,3.3
100,4,4,4,20,20,0,0,7,0,69760,0,1.3,3.3
