time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,22,22,0,0,0,0,0,0,0.0,0.0
20,4,4,4,22,22,3920,387,6,3920,880,387,105.8,215.5
30,4,4,4,22,22,17440,1730,10,17440,13280,1730,1891.7,3168.9
40,4,4,4,22,22,46740,4639,10,46740,57700,4639,3345.1,5463.4
50,4,4,4,22,22,42220,4207,10,42220,99920,4207,3051.4,5505.6
60,4,4,4,22,22,65300,6510,10,65300,165160,6510,2927.7,5724.2
70,4,4,4,22,22,60040,5980,10,60040,226320,5980,2731.9,5323.3
80,4,4,4,22,22,67420,6711,10,67420,296160,6711,2550.3,5033.2
90,4,4,4,22,22,104760,10419,10,104760,400380,10419,2324.4,4648.7
100,4,4,4,22,22,110160,10985,10,110160,512440,10985,2097.4,4207.9
110,4,4,4,22,22,99880,9968,10,99880,612720,9968,1672.9,2875.4
120,4,4,4,22,22,150520,14965,10,150520,766240,14965,1369.4,1967.0
130,4,4,4,22,22,129840,12959,10,129840,904620,12959,1163.6,1493.2
140,4,4,4,22,22,0,0,10,0,904620,0,1163.6,1493.2
