time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,22,22,0,0,0,0,0,0,0.0,0.0
20,4,4,4,22,22,1800,178,5,1800,0,178,0.0,0.0
30,4,4,4,22,22,31300,3099,10,31300,22580,3099,3280.0,4119.9
40,4,4,4,22,22,39020,3876,10,39020,62740,3876,3117.6,4588.2
50,4,4,4,22,22,44420,4416,10,44420,107020,4416,2851.1,4258.0
60,4,4,4,22,22,64640,6445,10,64640,170640,6445,2541.7,4254.6
70,4,4,4,22,22,48040,4790,10,48040,218680,4790,2293.7,3096.5
80,4,4,4,22,22,64880,6455,10,64880,283180,6455,2100.2,2461.8
90,4,4,4,22,22,91460,9104,10,91460,374520,9104,1938.0,2475.7
100,4,4,4,22,22,114040,11368,10,114040,488320,11368,1699.0,2118.7
110,4,4,4,22,22,139600,13839,10,139600,628280,13839,1452.8,1669.2
120,4,4,4,22,22,178660,17823,10,178660,807040,17823,1282.7,1673.1
130,4,4,4,22,22,71800,7159,10,71800,887580,7159,1244.8,1669.7
140,4,4,4,22,22,0,0,10,0,887580,0,1244.8,1669.7
