time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,20,20,0,0,0,0,0,0,0.0,0.0
20,4,4,4,20,20,0,0,10,0,0,0,0.0,0.0
30,4,4,4,20,20,0,0,10,0,0,0,0.0,0.0
40,4,4,4,20,20,5920,590,10,5920,5820,590,0.9,3.0
50,4,4,4,20,20,13040,1300,10,13040,18760,1300,0.7,2.1
60,4,4,4,20,20,17000,1696,10,17000,35740,1696,0.9,5.0
70,4,4,4,20,20,14120,1409,10,14120,49800,1409,0.8,3.9
80,4,4,4,20,20,14780,1470,10,14780,65000,1470,0.7,3.3
90,4,4,4,20,20,14280,1424,10,14280,79200,1424,0.7,3.0
100,4,4,4,20,20,16160,1613,10,16160,94960,1613,0.7,2.7
110,4,4,4,20,20,6940,692,10,6940,101760,692,0.7,2.7
120,4,4,4,20,20,0,0,10,0,101760,0,0.7,2.7
