time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,22,22,0,0,0,0,0,0,0.0,0.0
20,4,4,4,22,22,60,5,10,60,0,5,0.0,0.0
30,4,4,4,22,22,21400,2099,10,21400,21560,2099,4.5,6.4
40,4,4,4,22,22,30820,3070,10,30820,51920,3070,4.9,16.7
50,4,4,4,22,22,42620,4242,10,42620,94240,4242,3.7,10.1
60,4,4,4,22,22,43480,4338,10,43480,135920,4338,3.2,7.6
70,4,4,4,22,22,76360,7616,10,76360,212680,7616,2.6,5.4
80,4,4,4,22,22,63640,6330,10,63640,275680,6330,2.3,4.5
90,4,4,4,22,22,65220,6486,10,65220,339040,6486,2.2,3.9
100,4,4,4,22,22,37040,3693,10,37040,376980,3693,2.1,3.7
110,4,4,4,22,22,0,0,10,0,376980,0,2.1,3.7
120,4,4,4,22,22,0,0,10,0,376980,0,2.1,3.7
