time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,20,20,0,0,0,0,0,0,0.0,0.0
20,4,4,4,20,20,1480,146,5,1480,20,146,976.0,4880.0
30,4,4,4,20,20,27340,2694,10,27340,18580,2694,3887.9,6700.1
40,4,4,4,20,20,35180,3495,10,35180,53540,3495,3277.1,4920.3
50,4,4,4,20,20,36960,3686,10,36960,91000,3686,3073.0,4450.3
60,4,4,4,20,20,34380,3431,10,34380,124980,3431,3039.7,4250.7
70,4,4,4,20,20,70080,6986,10,70080,195340,6986,2531.9,3330.2
80,4,4,4,20,20,104340,10401,10,104340,299220,10401,1979.3,2404.2
90,4,4,4,20,20,116080,11561,10,116080,415400,11561,1672.5,1937.6
100,4,4,4,20,20,65320,6513,10,65320,489660,6513,1538.9,1767.2
110,4,4,4,20,20,0,0,10,0,489660,0,1538.9,1767.2
120,4,4,4,20,20,0,0,10,0,489660,0,1538.9,1767.2
