time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,20,20,0,0,0,0,0,0,0.0,0.0
20,4,4,4,20,20,0,0,10,0,0,0,0.0,0.0
30,4,4,4,20,20,940,93,10,940,1000,93,0.4,2.2
40,4,4,4,20,20,7780,776,10,7780,8740,776,0.3,1.6
50,4,4,4,20,20,9140,912,10,9140,17240,912,0.3,1.4
60,4,4,4,20,20,17820,1774,10,17820,35160,1774,0.7,3.5
70,4,4,4,20,20,15400,1536,10,15400,51140,1536,0.9,3.3
80,4,4,4,20,20,11460,1141,10,11460,62720,1141,0.8,3.0
90,4,4,4,20,20,14100,1404,10,14100,77160,1404,0.8,2.7
100,4,4,4,20,20,5980,595,10,5980,83040,595,0.8,2.7
110,4,4,4,20,20,0,0,10,0,83040,0,0.8,2.7
