time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,20,20,0,0,0,0,0,0,0.0,0.0
20,4,4,4,20,20,0,0,0,0,0,0,0.0,0.0
30,4,4,4,20,20,23440,2341,10,23440,12620,2341,4258.9,7699.0
40,4,4,4,20,20,25440,2471,10,25440,39020,2471,3737.3,5130.3
50,4,4,4,20,20,36680,3655,10,36680,74240,3655,3339.0,4659.6
60,4,4,4,20,20,46760,4657,10,46760,120400,4657,3023.2,4146.7
70,4,4,4,20,20,70620,7034,10,70620,191220,7034,2437.0,3157.4
80,4,4,4,20,20,67080,6684,10,67080,258020,6684,2180.1,2776.9
90,4,4,4,20,20,107540,10687,10,107540,363460,10687,1890.7,2472.1
100,4,4,4,20,20,94500,9417,10,94500,457680,9417,1693.8,2001.8
110,4,4,4,20,20,101880,10161,10,101880,562180,10161,1546.9,1777.8
120,4,4,4,20,20,860,85,10,860,569720,85,1539.3,1777.8
130,4,4,4,20,20,0,0,10,0,569720,0,1539.3,1777.8
