time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,20,20,0,0,0,0,0,0,0.0,0.0
20,4,4,4,20,20,0,0,10,0,0,0,0.0,0.0
30,4,4,4,20,20,0,0,10,0,0,0,0.0,0.0
40,4,4,4,20,20,5860,584,10,5860,6200,584,0.8,2.3
50,4,4,4,20,20,13540,1348,10,13540,19820,1348,67.4,300.8
60,4,4,4,20,20,16680,1664,10,16680,36220,1664,24.3,99.7
70,4,4,4,20,20,12760,1272,10,12760,49220,1272,13.8,48.1
80,4,4,4,20,20,21800,2167,10,21800,71520,2167,9.0,30.1
90,4,4,4,20,20,16020,1597,10,16020,87200,1597,7.5,24.6
100,4,4,4,20,20,5140,513,10,5140,92240,513,7.5,24.6
110,4,4,4,20,20,0,0,10,0,92240,0,7.5,24.6
