time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,22,22,0,0,0,0,0,0,0.0,0.0
20,4,4,4,22,22,12940,1281,10,12940,7400,1281,1074.3,3553.0
30,4,4,4,22,22,45260,4428,10,45260,48820,4428,1111.8,1894.4
40,4,4,4,22,22,35980,3589,10,35980,83400,3589,2294.6,4358.9
50,4,4,4,22,22,54080,5358,10,54080,136480,5358,3067.4,6437.7
60,4,4,4,22,22,54100,5392,10,54100,191900,5392,2855.4,5927.5
70,4,4,4,22,22,65960,6579,10,65960,257280,6579,2744.1,5682.1
80,4,4,4,22,22,128860,12828,10,128860,386060,12828,2093.2,4089.6
90,4,4,4,22,22,128920,12825,10,128920,514160,12825,1822.5,3532.6
100,4,4,4,22,22,115060,11470,10,115060,629360,11470,1488.4,2544.4
110,4,4,4,22,22,158660,15802,10,158660,788800,15802,1216.2,1681.0
120,4,4,4,22,22,129960,12958,10,129960,919000,12958,1127.0,1383.4
130,4,4,4,22,22,124060,12380,10,124060,1044820,12380,1069.4,1212.3
140,4,4,4,22,22,149500,14897,10,149500,1192580,14897,1034.2,1251.8
150,4,4,4,22,22,49220,4907,10,49220,1251440,4907,1023.1,1218.3
160,4,4,4,22,22,0,0,10,0,1251440,0,1023.1,1218.3
170,4,4,4,22,22,0,0,10,0,1251440,0,1023.1,1218.3
