time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,20,20,0,0,0,0,0,0,0.0,0.0
20,4,4,4,20,20,40,3,10,40,0,3,0.0,0.0
30,4,4,4,20,20,19580,1919,10,19580,19140,1919,7.6,59.6
40,4,4,4,20,20,45760,4563,10,45760,64300,4563,5.3,30.9
50,4,4,4,20,20,35260,3511,10,35260,100140,3511,3.8,15.8
60,4,4,4,20,20,46880,4675,10,46880,146900,4675,3.0,10.2
70,4,4,4,20,20,76760,7614,10,76760,223560,7614,2.5,6.8
80,4,4,4,20,20,60940,6054,10,60940,284180,6054,2.2,5.4
90,4,4,4,20,20,42220,4204,10,42220,325880,4204,2.1,4.7
100,4,4,4,20,20,0,0,10,0,325880,0,2.1,4.7
110,4,4,4,20,20,0,0,10,0,325880,0,2.1,4.7
