time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,20,20,0,0,0,0,0,0,0.0,0.0
20,4,4,4,20,20,60,5,10,60,20,5,0.4,4.0
30,4,4,4,20,20,28880,2837,10,28880,28780,2837,3.4,3.9
40,4,4,4,20,20,43200,4301,10,43200,72600,4301,2.8,3.1
50,4,4,4,20,20,39820,3963,10,39820,112620,3963,2.6,3.0
60,4,4,4,20,20,52880,5273,10,52880,165120,5273,2.4,2.8
70,4,4,4,20,20,62080,6179,10,62080,227580,6179,2.2,2.4
80,4,4,4,20,20,60360,6013,10,60360,288560,6013,2.1,2.2
90,4,4,4,20,20,67940,6752,10,67940,357220,6752,1.9,2.1
100,4,4,4,20,20,28300,2821,10,28300,385880,2821,1.9,2.1
110,4,4,4,20,20,0,0,10,0,385880,0,1.9,2.1
120,4,4,4,20,20,0,0,10,0,385880,0,1.9,2.1
