time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,20,20,0,0,0,0,0,0,0.0,0.0
20,4,2,2,20,20,59540,5883,10,59540,49560,5883,1982.8,2743.1
30,4,2,2,20,20,79120,7734,10,79120,131000,7734,1493.3,1950.6
40,4,2,2,20,20,112920,11210,10,112920,245160,11210,1229.7,1569.1
50,4,2,2,20,20,166100,16570,10,166100,409800,16570,1035.8,1333.3
60,4,2,2,20,20,156260,15576,10,156260,565340,15576,927.7,1197.8
70,4,2,2,20,20,197460,19716,10,197460,765720,19716,792.1,948.0
80,4,2,2,20,20,196920,19646,10,196920,963840,19646,751.5,914.5
90,4,2,2,20,20,157160,15639,10,157160,1131460,15639,725.3,890.3
100,4,2,2,20,20,0,0,10,0,1131460,0,725.3,890.3
110,4,2,2,20,20,0,0,10,0,1131460,0,725.3,890.3
