time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,20,20,0,0,0,0,0,0,0.0,0.0
20,4,2,2,20,20,10340,1021,10,10340,4980,1021,186.1,391.8
30,4,2,2,20,20,50960,5042,10,50960,52900,5042,2305.4,2720.6
40,4,2,2,20,20,58560,5840,10,58560,110780,5840,1975.7,2135.2
50,4,2,2,20,20,134320,13293,10,134320,247060,13293,1449.7,1747.2
60,4,2,2,20,20,87900,8768,10,87900,335940,8768,1289.2,1414.0
70,4,2,2,20,20,150700,15035,10,150700,487200,15035,1061.9,1108.4
80,4,2,2,20,20,166340,16609,10,166340,665200,16609,940.3,1031.2
90,4,2,2,20,20,0,0,10,0,665200,0,940.3,1031.2
100,4,2,2,20,20,0,0,10,0,665200,0,940.3,1031.2
