time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,20,20,0,0,0,0,0,0,0.0,0.0
20,4,4,4,20,20,4860,481,5,4860,1840,481,210.6,543.0
30,4,4,4,20,20,18640,1849,10,18640,12920,1849,2328.4,3390.4
40,4,4,4,20,20,38160,3795,10,38160,52320,3795,3244.3,4280.8
50,4,4,4,20,20,45720,4551,10,45720,97360,4551,2846.6,3848.0
60,4,4,4,20,20,35140,3497,10,35140,132780,3497,2898.1,3664.5
70,4,4,4,20,20,56160,5590,10,56160,189980,5590,2544.0,3195.4
80,4,4,4,20,20,110160,10964,10,110160,298120,10964,2022.7,2684.2
90,4,4,4,20,20,86640,8594,10,86640,383360,8594,1826.4,2401.3
100,4,4,4,20,20,81220,8109,10,81220,468140,8109,1695.0,2178.0
110,4,4,4,20,20,104720,10402,10,104720,579920,10402,1507.2,2132.4
120,4,4,4,20,20,0,0,10,0,579920,0,1507.2,2132.4
