time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,22,22,0,0,5,0,0,0,0.0,0.0
20,4,2,2,22,22,3320,330,10,3320,3260,330,18.7,58.6
30,4,2,2,22,22,54060,5363,10,54060,56320,5363,2.8,5.0
40,4,2,2,22,22,68820,6837,10,68820,125920,6837,2.0,3.0
50,4,2,2,22,22,93400,9300,10,93400,219740,9300,1.7,2.2
60,4,2,2,22,22,70540,7034,10,70540,290420,7034,1.6,2.0
70,4,2,2,22,22,72600,7239,10,72600,362020,7239,1.5,1.8
80,4,2,2,22,22,96060,9578,10,96060,457760,9578,1.5,1.7
90,4,2,2,22,22,62020,6173,10,62020,520700,6173,1.4,1.7
100,4,2,2,22,22,0,0,10,0,520700,0,1.4,1.7
