time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,22,22,0,0,0,0,0,0,0.0,0.0
20,4,4,4,22,22,0,0,10,0,0,0,0.0,0.0
30,4,4,4,22,22,0,0,10,0,0,0,0.0,0.0
40,4,4,4,22,22,2180,217,10,2180,1660,217,164.4,967.1
50,4,4,4,22,22,15200,1515,10,15200,12960,1515,409.9,1659.9
60,4,4,4,22,22,4120,411,10,4120,17360,411,719.7,2035.3
70,4,4,4,22,22,60,5,10,60,17420,5,733.4,2083.6
80,4,4,4,22,22,1380,137,10,1380,19140,137,1311.7,4199.8
90,4,4,4,22,22,0,0,10,0,20120,0,2036.6,6965.9
100,4,4,4,22,22,0,0,10,0,22020,0,3133.4,10309.5
