time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,22,22,0,0,0,0,0,0,0.0,0.0
20,4,2,2,22,22,93540,9301,10,93540,85440,9301,1050.3,1307.3
30,4,2,2,22,22,128480,12479,10,128480,214400,12479,874.4,1078.1
40,4,2,2,22,22,159560,15889,10,159560,374920,15889,775.5,999.9
50,4,2,2,22,22,203720,20335,10,203720,578120,20335,725.9,957.4
60,4,2,2,22,22,189100,18847,10,189100,768040,18847,653.4,797.8
70,4,2,2,22,22,211540,21067,10,211540,978800,21067,590.4,660.6
80,4,2,2,22,22,228200,22695,10,228200,1207720,22695,575.1,671.8
90,4,2,2,22,22,236480,23518,10,236480,1443720,23518,557.2,652.8
100,4,2,2,22,22,204040,20373,10,204040,1646320,20373,535.4,593.4
110,4,2,2,22,22,204320,20385,10,204320,1850940,20385,521.6,554.4
120,4,2,2,22,22,268740,26812,10,268740,2129380,26812,500.9,510.4
130,4,2,2,22,22,0,0,10,0,2129380,0,500.9,510.4
