time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,20,20,0,0,0,0,0,0,0.0,0.0
20,4,2,2,20,20,0,0,10,0,0,0,0.0,0.0
30,4,2,2,20,20,0,0,10,0,0,0,0.0,0.0
40,4,2,2,20,20,0,0,10,0,0,0,0.0,0.0
50,4,2,2,20,20,0,0,0,0,0,0,0.0,0.0
60,4,2,2,20,20,0,0,10,0,20,0,6.6,66.0
70,4,2,2,20,20,340,33,10,340,340,33,4.5,25.0
80,4,2,2,20,20,47940,4780,10,47940,47720,4780,3.3,10.8
90,4,2,2,20,20,78920,7860,10,78920,127220,7860,2.0,4.4
100,4,2,2,20,20,83020,8277,10,83020,210820,8277,1.7,3.2
110,4,2,2,20,20,73100,7297,10,73100,282900,7297,1.6,2.7
120,4,2,2,20,20,73120,7298,10,73120,356020,7298,1.5,2.4
130,4,2,2,20,20,0,0,10,0,356020,0,1.5,2.4
140,4,2,2,20,20,0,0,10,0,356020,0,1.5,2.4
