time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,20,20,0,0,0,0,0,0,0.0,0.0
20,4,4,4,20,20,0,0,10,0,40,0,230.7,2299.0
30,4,4,4,20,20,3660,363,10,3660,3840,363,17.6,75.5
40,4,4,4,20,20,28740,2855,10,28740,31760,2855,6.8,27.2
50,4,4,4,20,20,35640,3552,10,35640,66920,3552,4.9,18.2
60,4,4,4,20,20,39720,3963,10,39720,106300,3963,3.6,10.1
70,4,4,4,20,20,69900,6943,10,69900,175860,6943,2.8,6.1
80,4,4,4,20,20,59260,5912,10,59260,235160,5912,2.5,4.8
90,4,4,4,20,20,59600,5931,10,59600,294900,5931,2.3,4.0
100,4,4,4,20,20,41520,4144,10,41520,337740,4144,2.1,3.5
110,4,4,4,20,20,0,0,10,0,337740,0,2.1,3.5
