time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,22,22,0,0,0,0,0,0,0.0,0.0
20,4,4,4,22,22,0,0,10,0,0,0,0.0,0.0
30,4,4,4,22,22,0,0,10,0,40,0,14.1,126.0
40,4,4,4,22,22,60,5,10,60,100,5,5.2,43.7
50,4,4,4,22,22,20,1,10,20,100,1,5.2,43.7
60,4,4,4,22,22,0,0,10,0,100,0,5.2,43.7
70,4,4,4,22,22,0,0,10,0,100,0,5.2,43.7
80,4,4,4,22,22,0,0,10,0,100,0,5.2,43.7
90,4,4,4,22,22,0,0,7,0,100,0,7.5,43.7
100,4,4,4,22,22,0,0,7,0,100,0,7.5,43.7
