time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,22,22,0,0,0,0,0,0,0.0,0.0
20,4,4,4,22,22,0,0,10,0,0,0,0.0,0.0
30,4,4,4,22,22,4100,407,10,4100,3020,407,469.8,2519.9
40,4,4,4,22,22,6660,663,10,6660,8460,663,273.6,1445.3
50,4,4,4,22,22,440,43,10,440,8880,43,286.2,1448.5
60,4,4,4,22,22,7860,783,10,7860,14560,783,369.2,1448.5
70,4,4,4,22,22,220,21,10,220,14800,21,367.7,1448.5
80,4,4,4,22,22,3660,362,10,3660,16700,362,318.1,1210.9
90,4,4,4,22,22,0,0,10,0,16700,0,318.1,1210.9
100,4,4,4,22,22,0,0,10,0,16840,0,350.8,1488.6
